malleable_count,strategic_count,balanced_count,confident_count,static_count,winner_type,final_price,round_count,winner_valuation,efficiency
0,2,0,6,12,static/inflex,1120,31,1301.294993833605,120
0,2,0,7,11,static/inflex,1240,37,1254.0715402964931,240
0,2,0,8,10,static/inflex,1240,37,1240.9322101553994,240
0,2,0,9,9,static/inflex,1140,32,1242.6941527191823,140
0,2,0,10,8,confident,1140,32,1145.6186420196645,140
0,2,0,11,7,static/inflex,1200,35,1258.5230025823087,200
0,2,0,12,6,static/inflex,1200,35,1248.8063453381335,200
0,2,0,13,5,confident,1140,32,1202.9812150287398,140
0,2,0,14,4,static/inflex,1100,30,1120.4999652583956,100
0,2,0,15,3,confident,1040,27,1035.1903911599716,40
0,2,0,16,2,static/inflex,1240,37,1327.909812165065,240
0,2,0,17,1,confident,1160,33,1177.1078927375638,160
0,2,0,18,0,confident,1160,33,1204.4484613608627,160
0,2,1,0,17,static/inflex,1140,32,1288.1802030202082,140
0,2,1,1,16,static/inflex,1280,39,1336.3961315501829,280
0,2,1,2,15,static/inflex,1300,40,1324.098891268041,300
0,2,1,3,14,static/inflex,1120,31,1240.3413472377122,120
0,2,1,4,13,static/inflex,1080,29,1127.6554853979274,80
0,2,1,5,12,confident,1260,38,1296.1577103026057,260
0,2,1,6,11,static/inflex,1280,39,1369.1022889915153,280
0,2,1,7,10,confident,1180,34,1189.9229541002512,180
0,2,1,8,9,static/inflex,1220,36,1388.762616021953,220
0,2,1,9,8,static/inflex,1260,38,1295.9068192150871,260
0,2,1,10,7,static/inflex,1200,35,1214.7541151214905,200
0,2,1,11,6,static/inflex,1240,37,1359.4578034479812,240
0,2,1,12,5,static/inflex,1080,29,1136.885165605488,80
0,2,1,13,4,confident,1140,32,1265.7858501421456,140
0,2,1,14,3,static/inflex,1140,32,1164.7804534228717,140
0,2,1,15,2,confident,1220,36,1225.61969468096,220
0,2,1,16,1,confident,1120,31,1209.7766264176516,120
0,2,1,17,0,confident,1140,32,1283.624866424797,140
0,2,2,0,16,static/inflex,1180,34,1211.7719212996822,180
0,2,2,1,15,static/inflex,1140,32,1306.2680186241028,140
0,2,2,2,14,static/inflex,1220,36,1377.8181133917399,220
0,2,2,3,13,static/inflex,1240,37,1243.86646157035,240
0,2,2,4,12,static/inflex,1220,36,1252.7318919789427,220
0,2,2,5,11,confident,1180,34,1185.2769991080538,180
0,2,2,6,10,static/inflex,1080,29,1261.4477868055283,80
0,2,2,7,9,static/inflex,1140,32,1178.3570981614664,140
0,2,2,8,8,static/inflex,1260,38,1302.9195100210236,260
0,2,2,9,7,static/inflex,1220,36,1236.932722594351,220
0,2,2,10,6,confident,1140,32,1143.6989501841524,140
0,2,2,11,5,static/inflex,1120,31,1203.3937703083393,120
0,2,2,12,4,confident,1200,35,1281.772119994168,200
0,2,2,13,3,static/inflex,1200,35,1251.4988733518474,200
0,2,2,14,2,balanced,1080,29,1125.1449987323695,80
0,2,2,15,1,confident,1080,29,1067.8708373100646,80
0,2,2,16,0,confident,1160,33,1255.4218732785694,160
0,2,3,0,15,static/inflex,1220,36,1301.345625103076,220
0,2,3,1,14,static/inflex,1120,31,1227.2529504178287,120
0,2,3,2,13,static/inflex,1240,37,1538.4442304291406,240
0,2,3,3,12,static/inflex,1260,38,1266.642366803244,260
0,2,3,4,11,static/inflex,1260,38,1315.1438668943752,260
0,2,3,5,10,static/inflex,1160,33,1199.2048654451992,160
0,2,3,6,9,static/inflex,1200,35,1238.47087345629,200
0,2,3,7,8,confident,1220,36,1229.3773511551979,220
0,2,3,8,7,static/inflex,1180,34,1233.5923534913973,180
0,2,3,9,6,static/inflex,1180,34,1236.52248938046,180
0,2,3,10,5,confident,1160,33,1165.6352180099902,160
0,2,3,11,4,static/inflex,1120,31,1338.0128159169767,120
0,2,3,12,3,static/inflex,1220,36,1210.6402934047169,220
0,2,3,13,2,confident,1120,31,1154.679157598935,120
0,2,3,14,1,balanced,1160,33,1285.1601414174806,160
0,2,3,15,0,confident,1060,28,1113.5828059839641,60
0,2,4,0,14,static/inflex,1180,34,1245.2050308494252,180
0,2,4,1,13,static/inflex,1100,30,1199.5491101422806,100
0,2,4,2,12,static/inflex,1120,31,1283.6789953314583,120
0,2,4,3,11,static/inflex,1260,38,1331.013045342988,260
0,2,4,4,10,static/inflex,1100,30,1165.7730826772088,100
0,2,4,5,9,confident,1220,36,1216.1546841729198,220
0,2,4,6,8,static/inflex,1160,33,1178.4523028147034,160
0,2,4,7,7,static/inflex,1080,29,1381.3528616058438,80
0,2,4,8,6,static/inflex,1160,33,1182.2594819905878,160
0,2,4,9,5,static/inflex,1200,35,1285.3424510654552,200
0,2,4,10,4,static/inflex,1140,32,1292.2491307542327,140
0,2,4,11,3,confident,1220,36,1238.782556359788,220
0,2,4,12,2,confident,1080,29,1148.1818678578054,80
0,2,4,13,1,static/inflex,1220,36,1276.124867956117,220
0,2,4,14,0,confident,1200,35,1342.4865966232283,200
0,2,5,0,13,static/inflex,1200,35,1205.2194936242715,200
0,2,5,1,12,static/inflex,1120,31,1188.6615148513301,120
0,2,5,2,11,static/inflex,1160,33,1171.8189227058047,160
0,2,5,3,10,static/inflex,1160,33,1450.897155510544,160
0,2,5,4,9,static/inflex,1080,29,1106.7535924230076,80
0,2,5,5,8,confident,1200,35,1227.4355238754913,200
0,2,5,6,7,balanced,1160,33,1152.6810826277622,160
0,2,5,7,6,static/inflex,1200,35,1322.1216854605855,200
0,2,5,8,5,confident,1100,30,1208.1072501588912,100
0,2,5,9,4,static/inflex,1260,38,1287.2745543811084,260
0,2,5,10,3,static/inflex,1320,41,1470.0244187367264,320
0,2,5,11,2,static/inflex,1100,30,1364.248190218731,100
0,2,5,12,1,confident,1120,31,1256.6607317359656,120
0,2,5,13,0,confident,1120,31,1158.6689401531182,120
0,2,6,0,12,static/inflex,1220,36,1222.3107943722125,220
0,2,6,1,11,static/inflex,1120,31,1229.917825905648,120
0,2,6,2,10,static/inflex,1220,36,1395.3582406675405,220
0,2,6,3,9,confident,1120,31,1126.601820999464,120
0,2,6,4,8,static/inflex,1160,33,1149.7319475267918,160
0,2,6,5,7,confident,1140,32,1137.5051790279185,140
0,2,6,6,6,static/inflex,1100,30,1116.404001518394,100
0,2,6,7,5,static/inflex,1140,32,1187.5235126803705,140
0,2,6,8,4,static/inflex,1200,35,1203.4983951476117,200
0,2,6,9,3,static/inflex,1140,32,1246.6450099454441,140
0,2,6,10,2,static/inflex,1180,34,1187.4232770263286,180
0,2,6,11,1,confident,1100,30,1153.870919746807,100
0,2,6,12,0,confident,1100,30,1104.8806372567149,100
0,2,7,0,11,static/inflex,1180,34,1197.611514652505,180
0,2,7,1,10,static/inflex,1140,32,1186.9865748096095,140
0,2,7,2,9,static/inflex,1180,34,1299.023052461202,180
0,2,7,3,8,static/inflex,1120,31,1362.1672472228552,120
0,2,7,4,7,static/inflex,1120,31,1290.1266653631815,120
0,2,7,5,6,confident,1140,32,1144.4889841899562,140
0,2,7,6,5,balanced,1160,33,1170.1093540673446,160
0,2,7,7,4,static/inflex,1160,33,1476.911622312972,160
0,2,7,8,3,confident,1140,32,1170.6442374848873,140
0,2,7,9,2,confident,1080,29,1095.687679575407,80
0,2,7,10,1,confident,1140,32,1155.4263617306935,140
0,2,7,11,0,balanced,1160,33,1184.6474708885883,160
0,2,8,0,10,static/inflex,1240,37,1293.7731648368012,240
0,2,8,1,9,static/inflex,1160,33,1463.7729704023413,160
0,2,8,2,8,static/inflex,1180,34,1183.796618779406,180
0,2,8,3,7,static/inflex,1260,38,1276.4195176750738,260
0,2,8,4,6,static/inflex,1080,29,1136.076880861448,80
0,2,8,5,5,confident,1080,29,1113.3510699130468,80
0,2,8,6,4,static/inflex,1180,34,1165.1192008002097,180
0,2,8,7,3,confident,1160,33,1156.6682384794383,160
0,2,8,8,2,confident,1060,28,1213.5267812088637,60
0,2,8,9,1,confident,1140,32,1204.059200773557,140
0,2,8,10,0,confident,1020,26,1065.4299160940054,20
0,2,9,0,9,static/inflex,1080,29,1187.7172500434326,80
0,2,9,1,8,static/inflex,1140,32,1184.6762215479234,140
0,2,9,2,7,static/inflex,1080,29,1067.8078670817442,80
0,2,9,3,6,static/inflex,1220,36,1218.03335143028,220
0,2,9,4,5,confident,1160,33,1170.21713808195,160
0,2,9,5,4,static/inflex,1260,38,1342.9916311046659,260
0,2,9,6,3,static/inflex,1140,32,1166.4797741198154,140
0,2,9,7,2,confident,1160,33,1206.5771292231461,160
0,2,9,8,1,static/inflex,1100,30,1306.4914111632993,100
0,2,9,9,0,balanced,1160,33,1178.7723748545297,160
0,2,10,0,8,static/inflex,1140,32,1131.1721352107475,140
0,2,10,1,7,static/inflex,1080,29,1067.4224358379706,80
0,2,10,2,6,static/inflex,1160,33,1246.8847612263442,160
0,2,10,3,5,static/inflex,1060,28,1266.2964889767004,60
0,2,10,4,4,static/inflex,1140,32,1236.2951027640381,140
0,2,10,5,3,static/inflex,1080,29,1211.0295426989157,80
0,2,10,6,2,static/inflex,1120,31,1321.411175181516,120
0,2,10,7,1,confident,1100,30,1165.0703175456233,100
0,2,10,8,0,confident,1160,33,1151.898679791468,160
0,2,11,0,7,static/inflex,1220,36,1275.6007906944951,220
0,2,11,1,6,confident,1060,28,1056.1303409802056,60
0,2,11,2,5,static/inflex,1180,34,1260.332351547488,180
0,2,11,3,4,static/inflex,1120,31,1216.5850162351185,120
0,2,11,4,3,confident,1200,35,1205.8284496061165,200
0,2,11,5,2,balanced,1100,30,1148.9835970142888,100
0,2,11,6,1,balanced,1040,27,1037.6848453354523,40
0,2,11,7,0,confident,1180,34,1163.3217676444358,180
0,2,12,0,6,static/inflex,1100,30,1140.8362776422978,100
0,2,12,1,5,balanced,1100,30,1103.2366236019698,100
0,2,12,2,4,static/inflex,1220,36,1243.0688956155177,220
0,2,12,3,3,balanced,1060,28,1082.5099126883586,60
0,2,12,4,2,balanced,1140,32,1168.2941257959944,140
0,2,12,5,1,static/inflex,1100,30,1485.1138580401032,100
0,2,12,6,0,confident,1100,30,1144.49209473433,100
0,2,13,0,5,static/inflex,1160,33,1306.967146362657,160
0,2,13,1,4,static/inflex,1120,31,1207.2415028891667,120
0,2,13,2,3,static/inflex,1120,31,1228.6331691251908,120
0,2,13,3,2,confident,1020,26,1175.7863162175474,20
0,2,13,4,1,static/inflex,1080,29,1162.3276347584786,80
0,2,13,5,0,balanced,1080,29,1067.7634293015626,80
0,2,14,0,4,balanced,1100,30,1113.023152454878,100
0,2,14,1,3,static/inflex,1120,31,1297.9958234959488,120
0,2,14,2,2,balanced,1020,26,1046.734650082628,20
0,2,14,3,1,static/inflex,1040,27,1075.9481107173174,40
0,2,14,4,0,balanced,1080,29,1164.2874284358047,80
0,2,15,0,3,balanced,1120,31,1167.101841865768,120
0,2,15,1,2,balanced,1180,34,1183.7605969401066,180
0,2,15,2,1,static/inflex,1080,29,1250.5961317792385,80
0,2,15,3,0,balanced,1000,25,996.1875167885436,0
0,2,16,0,2,static/inflex,1040,27,1160.0081507966322,40
0,2,16,1,1,balanced,1080,29,1076.898395932405,80
0,2,16,2,0,confident,1160,33,1201.7789195633645,160
0,2,17,0,1,balanced,1080,29,1100.434558804805,80
0,2,17,1,0,balanced,1100,30,1084.9824242096258,100
0,2,18,0,0,balanced,1000,25,1081.6133560666435,0
0,3,0,0,17,static/inflex,1220,36,1336.1650702045522,220
0,3,0,1,16,static/inflex,1200,35,1285.5949600986005,200
0,3,0,2,15,static/inflex,1240,37,1261.9713963928327,240
0,3,0,3,14,static/inflex,1180,34,1290.2322152050892,180
0,3,0,4,13,static/inflex,1240,37,1311.4089233108684,240
0,3,0,5,12,static/inflex,1180,34,1173.2682067997212,180
0,3,0,6,11,static/inflex,1160,33,1194.419227562143,160
0,3,0,7,10,static/inflex,1260,38,1545.019117000233,260
0,3,0,8,9,static/inflex,1240,37,1308.8409340573219,240
0,3,0,9,8,confident,1180,34,1200.2620483355715,180
0,3,0,10,7,confident,1180,34,1183.1241561213697,180
0,3,0,11,6,confident,1200,35,1255.1781924258567,200
0,3,0,12,5,confident,1080,29,1237.6226836419964,80
0,3,0,13,4,confident,1240,37,1248.8877963042896,240
0,3,0,14,3,confident,1100,30,1183.0773694855573,100
0,3,0,15,2,confident,1100,30,1187.9238879858572,100
0,3,0,16,1,confident,1040,27,1120.9923851430078,40
0,3,0,17,0,confident,1080,29,1096.8198116042984,80
0,3,1,0,16,static/inflex,1220,36,1227.4252682914362,220
0,3,1,1,15,static/inflex,1080,29,1081.0111596722145,80
0,3,1,2,14,static/inflex,1260,38,1258.5691257618903,260
0,3,1,3,13,static/inflex,1220,36,1223.721859247032,220
0,3,1,4,12,static/inflex,1180,34,1254.6361602246445,180
0,3,1,5,11,static/inflex,1240,37,1255.6979891942433,240
0,3,1,6,10,static/inflex,1160,33,1184.4126399798884,160
0,3,1,7,9,static/inflex,1120,31,1154.9393467808945,120
0,3,1,8,8,static/inflex,1220,36,1219.3921568059636,220
0,3,1,9,7,confident,1180,34,1201.352405973623,180
0,3,1,10,6,static/inflex,1220,36,1311.4558890533754,220
0,3,1,11,5,static/inflex,1160,33,1176.0923704037582,160
0,3,1,12,4,static/inflex,1120,31,1281.701526276238,120
0,3,1,13,3,confident,1140,32,1148.853342738538,140
0,3,1,14,2,confident,1180,34,1218.6078011765335,180
0,3,1,15,1,confident,1160,33,1153.442552247928,160
0,3,1,16,0,confident,1220,36,1230.082176020944,220
0,3,2,0,15,static/inflex,1200,35,1187.1121843563378,200
0,3,2,1,14,static/inflex,1080,29,1329.163211286834,80
0,3,2,2,13,static/inflex,1220,36,1259.52027500229,220
0,3,2,3,12,static/inflex,1200,35,1243.7905151807738,200
0,3,2,4,11,static/inflex,1280,39,1332.0748152789947,280
0,3,2,5,10,static/inflex,1220,36,1275.1249402246835,220
0,3,2,6,9,confident,1140,32,1352.4643128584044,140
0,3,2,7,8,static/inflex,1240,37,1274.584602611927,240
0,3,2,8,7,static/inflex,1260,38,1287.5093108390092,260
0,3,2,9,6,static/inflex,1160,33,1173.1007460659391,160
0,3,2,10,5,static/inflex,1100,30,1146.6662135849228,100
0,3,2,11,4,confident,1180,34,1333.7419106835903,180
0,3,2,12,3,strategic/respon,1080,29,1077.0692209192268,80
0,3,2,13,2,static/inflex,1060,28,1062.086873454385,60
0,3,2,14,1,static/inflex,1200,35,1252.0864829122172,200
0,3,2,15,0,confident,1080,29,1154.4915794623914,80
0,3,3,0,14,static/inflex,1100,30,1135.1067864132929,100
0,3,3,1,13,static/inflex,1120,31,1163.674934492968,120
0,3,3,2,12,static/inflex,1120,31,1207.527225391498,120
0,3,3,3,11,static/inflex,1220,36,1222.78987003079,220
0,3,3,4,10,static/inflex,1180,34,1194.2187738340376,180
0,3,3,5,9,static/inflex,1160,33,1221.859474819469,160
0,3,3,6,8,static/inflex,1080,29,1132.2490238317837,80
0,3,3,7,7,balanced,1100,30,1183.757673671005,100
0,3,3,8,6,static/inflex,1280,39,1435.1419595301377,280
0,3,3,9,5,static/inflex,1100,30,1108.5830148291084,100
0,3,3,10,4,confident,1180,34,1224.2343676409807,180
0,3,3,11,3,confident,1120,31,1124.0368280240498,120
0,3,3,12,2,confident,1040,27,1056.3604874308292,40
0,3,3,13,1,confident,1120,31,1114.6709496537658,120
0,3,3,14,0,confident,1040,27,1055.7412632265082,40
0,3,4,0,13,static/inflex,1280,39,1304.262016010395,280
0,3,4,1,12,static/inflex,1220,36,1279.9986913147097,220
0,3,4,2,11,static/inflex,1260,38,1264.7496137180144,260
0,3,4,3,10,static/inflex,1220,36,1468.8194779570836,220
0,3,4,4,9,static/inflex,1200,35,1216.6227058236495,200
0,3,4,5,8,static/inflex,1120,31,1265.158864470171,120
0,3,4,6,7,static/inflex,1140,32,1195.8209165788917,140
0,3,4,7,6,static/inflex,1180,34,1268.5497428241245,180
0,3,4,8,5,static/inflex,1260,38,1265.9897546355812,260
0,3,4,9,4,confident,1180,34,1248.5299221533344,180
0,3,4,10,3,balanced,1060,28,1092.4202541692844,60
0,3,4,11,2,confident,1060,28,1126.0021856069632,60
0,3,4,12,1,static/inflex,1140,32,1271.315911535683,140
0,3,4,13,0,confident,1120,31,1180.2096131554729,120
0,3,5,0,12,static/inflex,1300,40,1319.2396483347807,300
0,3,5,1,11,static/inflex,1140,32,1176.1245322083855,140
0,3,5,2,10,static/inflex,1200,35,1269.1196038033672,200
0,3,5,3,9,static/inflex,1100,30,1136.3079282448327,100
0,3,5,4,8,static/inflex,1160,33,1348.30547991915,160
0,3,5,5,7,static/inflex,1180,34,1278.0581593839868,180
0,3,5,6,6,confident,1140,32,1168.8414585394444,140
0,3,5,7,5,static/inflex,1180,34,1257.4541188360454,180
0,3,5,8,4,static/inflex,1100,30,1137.6022387061844,100
0,3,5,9,3,confident,1140,32,1238.764828722416,140
0,3,5,10,2,confident,1140,32,1291.2100420270276,140
0,3,5,11,1,confident,1100,30,1152.990251783442,100
0,3,5,12,0,confident,1160,33,1265.7409464102402,160
0,3,6,0,11,static/inflex,1120,31,1125.4053787281407,120
0,3,6,1,10,static/inflex,1140,32,1280.735913390237,140
0,3,6,2,9,static/inflex,1160,33,1159.6949925073886,160
0,3,6,3,8,static/inflex,1120,31,1238.0032909003571,120
0,3,6,4,7,static/inflex,1140,32,1176.5199362905769,140
0,3,6,5,6,confident,1100,30,1271.413542583728,100
0,3,6,6,5,static/inflex,1080,29,1116.5672503682217,80
0,3,6,7,4,static/inflex,1140,32,1219.9151873303686,140
0,3,6,8,3,balanced,1100,30,1104.712109008036,100
0,3,6,9,2,static/inflex,1120,31,1141.0410002930814,120
0,3,6,10,1,confident,1100,30,1092.6626340673047,100
0,3,6,11,0,confident,1080,29,1065.7103005515014,80
0,3,7,0,10,static/inflex,1160,33,1344.2240509753065,160
0,3,7,1,9,static/inflex,1140,32,1253.7392245331916,140
0,3,7,2,8,static/inflex,1080,29,1219.879330889992,80
0,3,7,3,7,static/inflex,1200,35,1383.2117122783109,200
0,3,7,4,6,static/inflex,1180,34,1395.479477159979,180
0,3,7,5,5,static/inflex,1140,32,1192.384896554618,140
0,3,7,6,4,static/inflex,1180,34,1309.845340069939,180
0,3,7,7,3,confident,1140,32,1164.2013806203481,140
0,3,7,8,2,static/inflex,1100,30,1110.5011486213498,100
0,3,7,9,1,confident,1100,30,1143.754801522475,100
0,3,7,10,0,confident,1100,30,1231.5611447082279,100
0,3,8,0,9,static/inflex,1180,34,1340.219922604999,180
0,3,8,1,8,static/inflex,1060,28,1133.6533422319167,60
0,3,8,2,7,static/inflex,1080,29,1147.850237067453,80
0,3,8,3,6,strategic/respon,1080,29,1077.7790299535166,80
0,3,8,4,5,static/inflex,1240,37,1235.4850742915853,240
0,3,8,5,4,static/inflex,1160,33,1182.9701772013982,160
0,3,8,6,3,balanced,1080,29,1101.6258585742614,80
0,3,8,7,2,confident,1180,34,1188.0341038470922,180
0,3,8,8,1,confident,1120,31,1134.3602347588987,120
0,3,8,9,0,confident,1140,32,1220.2903869010688,140
0,3,9,0,8,static/inflex,1240,37,1275.3115778700658,240
0,3,9,1,7,static/inflex,1300,40,1344.0959841498152,300
0,3,9,2,6,static/inflex,1140,32,1238.4317982756406,140
0,3,9,3,5,static/inflex,1080,29,1091.3330415706828,80
0,3,9,4,4,static/inflex,1160,33,1283.8050252151797,160
0,3,9,5,3,static/inflex,1080,29,1383.5213752252725,80
0,3,9,6,2,confident,1080,29,1068.1423738102114,80
0,3,9,7,1,static/inflex,1020,26,1215.6782001099962,20
0,3,9,8,0,confident,1200,35,1195.3150422143312,200
0,3,10,0,7,static/inflex,1120,31,1226.2554330317225,120
0,3,10,1,6,balanced,1080,29,1101.680601280897,80
0,3,10,2,5,static/inflex,1120,31,1227.2432703554668,120
0,3,10,3,4,static/inflex,1160,33,1166.704665449662,160
0,3,10,4,3,static/inflex,1160,33,1183.3125855098212,160
0,3,10,5,2,static/inflex,1120,31,1215.2566407881961,120
0,3,10,6,1,confident,1020,26,1036.0411366275932,20
0,3,10,7,0,confident,1180,34,1189.309163140484,180
0,3,11,0,6,static/inflex,1240,37,1251.8840846513579,240
0,3,11,1,5,confident,1140,32,1213.8011420821085,140
0,3,11,2,4,static/inflex,1140,32,1156.7581330625378,140
0,3,11,3,3,balanced,1120,31,1128.9775732218845,120
0,3,11,4,2,balanced,1060,28,1057.129244922432,60
0,3,11,5,1,balanced,1080,29,1089.8647721641503,80
0,3,11,6,0,confident,1080,29,1131.1850416604418,80
0,3,12,0,5,static/inflex,1140,32,1138.9178948149217,140
0,3,12,1,4,static/inflex,1100,30,1191.3271094345541,100
0,3,12,2,3,static/inflex,1180,34,1379.3074997383321,180
0,3,12,3,2,confident,1120,31,1171.7919742519794,120
0,3,12,4,1,balanced,1080,29,1108.9548733057225,80
0,3,12,5,0,balanced,1100,30,1121.1140014998464,100
0,3,13,0,4,static/inflex,1220,36,1200.941048048067,220
0,3,13,1,3,static/inflex,1120,31,1179.913123017542,120
0,3,13,2,2,confident,1020,26,1090.9027280819666,20
0,3,13,3,1,balanced,1120,31,1111.7796070440738,120
0,3,13,4,0,confident,1140,32,1127.2276491161983,140
0,3,14,0,3,static/inflex,1040,27,1155.2691049216733,40
0,3,14,1,2,static/inflex,1080,29,1206.4886220761039,80
0,3,14,2,1,static/inflex,1160,33,1241.8891843295444,160
0,3,14,3,0,balanced,1040,27,1041.4936611488117,40
0,3,15,0,2,balanced,1060,28,1179.8711742922328,60
0,3,15,1,1,static/inflex,1120,31,1445.7806866335472,120
0,3,15,2,0,balanced,1120,31,1208.844581069414,120
0,3,16,0,1,static/inflex,1060,28,1214.8875266958978,60
0,3,16,1,0,balanced,1120,31,1162.245061913787,120
0,3,17,0,0,balanced,1040,27,1045.760121310463,40
0,4,0,0,16,static/inflex,1200,35,1227.3026859815159,200
0,4,0,1,15,static/inflex,1300,40,1369.9733944507254,300
0,4,0,2,14,static/inflex,1160,33,1257.0263373383964,160
0,4,0,3,13,confident,1200,35,1227.3930958528788,200
0,4,0,4,12,static/inflex,1120,31,1281.9770729515728,120
0,4,0,5,11,static/inflex,1120,31,1148.0876418332382,120
0,4,0,6,10,static/inflex,1200,35,1337.3244008936765,200
0,4,0,7,9,static/inflex,1180,34,1198.6302584814978,180
0,4,0,8,8,static/inflex,1100,30,1125.8357524153707,100
0,4,0,9,7,static/inflex,1200,35,1275.650781733817,200
0,4,0,10,6,static/inflex,1080,29,1141.3680657393688,80
0,4,0,11,5,static/inflex,1200,35,1204.4980529535108,200
0,4,0,12,4,static/inflex,1200,35,1359.3314586845152,200
0,4,0,13,3,confident,1120,31,1171.6669079668343,120
0,4,0,14,2,confident,1100,30,1124.1163914805559,100
0,4,0,15,1,confident,1120,31,1200.5051302504473,120
0,4,0,16,0,confident,1120,31,1184.8670689695168,120
0,4,1,0,15,static/inflex,1040,27,1145.7239340781425,40
0,4,1,1,14,static/inflex,1180,34,1310.111548136747,180
0,4,1,2,13,static/inflex,1140,32,1279.9342578841438,140
0,4,1,3,12,static/inflex,1120,31,1493.52280039238,120
0,4,1,4,11,static/inflex,1200,35,1198.215178211803,200
0,4,1,5,10,static/inflex,1280,39,1300.3163218769216,280
0,4,1,6,9,confident,1080,29,1075.2796484390049,80
0,4,1,7,8,static/inflex,1180,34,1184.7281281206722,180
0,4,1,8,7,static/inflex,1200,35,1210.1971396976421,200
0,4,1,9,6,static/inflex,1120,31,1211.1121663493605,120
0,4,1,10,5,static/inflex,1140,32,1148.4976333942948,140
0,4,1,11,4,static/inflex,1200,35,1234.9156366647608,200
0,4,1,12,3,confident,1040,27,1126.6936192073126,40
0,4,1,13,2,confident,1180,34,1207.831174773609,180
0,4,1,14,1,confident,1120,31,1239.609501424147,120
0,4,1,15,0,confident,1160,33,1211.2017532284349,160
0,4,2,0,14,static/inflex,1180,34,1240.41245916681,180
0,4,2,1,13,static/inflex,1160,33,1163.8365068544144,160
